Filename,Identifier,IE_krr,IE_exp
1455-20-5,CCCCc1sccc1,43.7172461787,nan
103-78-6,CC(=O)CC1CCCCC1,23.2758242654,nan
82560-12-1,CC(C)(C)c1[nH]nc(N)c1,22.0536147531,nan
13925-00-3,CCc1cnccn1,4.7703953138,nan
18962-05-5,CC(C)Oc1ccc(C=O)cc1,45.447225124,nan
88653-55-8,CC(=O)c1sc(cc1)C#N,67.3345082276,nan
90-50-6,COc1cc(\C=C\C(O)=O)cc(OC)c1OC,55.2077291102,nan
3770-82-9,O=C(c1ccccc1)c2cccc(c2)C(=O)c3ccccc3,66.8887819489,nan
1129-69-7,CCCCCCc1ccccn1,29.762418631,nan
85-55-2,Cc1ccc(cc1)C(=O)c2ccccc2C(O)=O,70.0656729285,nan
13781-53-8,N#CCc1cscc1,46.5898778534,nan
120-44-5,COc1ccc(CC(=O)c2ccc(OC)cc2)cc1,55.5830016604,nan
1077-16-3,CCCCCCc1ccccc1,39.7063988179,nan
37593-05-8,CCCCCCCCCc1ccc(cc1)C(C)=O,43.8738964833,nan
16587-71-6,CCC(C)(C)C1CCC(=O)CC1,8.3289373988,nan
26791-93-5,COC(=O)c1cc(OC)c(OC)cc1[N+]([O-])=O,63.1440836161,nan
88374-55-4,CCCCCCCCOc1ccc(cc1)C#N,49.3001078145,nan
824-46-4,COc1cc(O)ccc1O,41.7756372485,nan
644-78-0,Oc1ccccc1\C=C\C(=O)c2ccccc2,61.5591090794,nan
5697-44-9,Cc1ccc(cc1)[S](=O)(=O)CC#N,67.3095363854,nan
596-27-0,Cc1cc(ccc1O)C2(OC(=O)c3ccccc23)c4ccc(O)c(C)c4,63.5922564347,nan
2785-98-0,COc1ccc(OC)c(c1)C(O)=O,60.8534422784,nan
31333-13-8,CCCCCC#CCCO,24.8760694814,nan
4769-96-4,[O-][N+](=O)c1ccc2cc[nH]c2c1,60.9763256992,nan
619-50-1,COC(=O)c1ccc(cc1)[N+]([O-])=O,71.4506143559,nan
1007-26-7,CC(C)(C)Cc1ccccc1,40.3953597108,nan
1081-77-2,CCCCCCCCCc1ccccc1,39.4831908576,nan
610-16-2,CN(C)c1ccccc1C(O)=O,16.9624306403,nan
1078-71-3,CCCCCCCc1ccccc1,38.804357861,nan
15486-19-8,CC(=O)Oc1ccc(\C=C\C(O)=O)cc1,63.4088331544,nan
76-93-7,OC(=O)C(O)(c1ccccc1)c2ccccc2,62.5037687928,nan
882-06-4,OC(=O)/C=C/c1ccc(cc1)[N+]([O-])=O,74.2369991332,nan
89-74-7,CC(=O)c1ccc(C)cc1C,44.3520107017,nan
5396-71-4,CCOC(=O)/C=C/c1cccc(c1)[N+]([O-])=O,66.9029158603,nan
6261-22-9,CCC#CCO,17.0555139786,nan
5460-31-1,Cc1c(O)cccc1[N+]([O-])=O,54.2539267348,nan
2157-56-4,CC(\C/C(C)=N/O)=N/O,-5.606057744,nan
5331-43-1,NNC(=O)OCc1ccccc1,38.5203987232,nan
3290-99-1,COc1ccc(cc1)C(=O)NN,37.4203933282,nan
1942-46-7,CCCCC#CCCCC,28.3212166734,nan
2021-28-5,CCOC(=O)CCc1ccccc1,43.653799683,nan
533-73-3,Oc1ccc(O)c(O)c1,42.8829577651,nan
3840-31-1,COc1cc(CO)cc(OC)c1OC,40.4051991198,nan
39643-31-7,Nc1ccccc1N2CCCCC2,21.1114555211,nan
1878-49-5,Cc1ccccc1OCC(O)=O,54.8200794194,nan
37619-24-2,COC(=O)c1cccn1C,18.5812480056,nan
612-58-8,Cc1cnc2ccccc2c1,43.4603470558,nan
3179-31-5,S=C1NNC=N1,20.4160975331,nan
2876-78-0,COC(=O)Cc1cccc2ccccc12,64.6446512968,nan
1450-72-2,Cc1ccc(O)c(c1)C(C)=O,47.6488271655,nan
29181-50-8,N#Cc1ccnc(c1)C#N,28.6478600403,nan
1013-96-3,OC(=O)/C=C/c1ccccc1[N+]([O-])=O,71.3746697764,nan
16498-81-0,COc1ncccc1C([O-])=O,54.4350210039,nan
7786-61-0,COc1cc(C=C)ccc1O,49.2785379088,nan
953-26-4,CCOC(=O)/C=C/c1ccc(cc1)[N+]([O-])=O,67.1677100968,nan
95-21-6,Cc1oc2ccccc2n1,44.5098377073,nan
6178-44-5,CCOC(=O)c1cc(OC)c(OC)c(OC)c1,45.8657815518,nan
21715-90-2,ON1C(=O)C2C3CC(C=C3)C2C1=O,49.0160774527,nan
10041-02-8,Oc1ccc(cc1)n2ccnc2,24.4427546258,nan
1527-91-9,[NH2+]=C(Nc1ccccc1)c2ccccc2,34.9771365599,nan
43100-38-5,CC(C)(C)c1ccc(cc1)C(=O)NN,26.4819827248,nan
3209-72-1,CCOC(=O)c1cc(C)on1,40.368239475,nan
120-66-1,CC(=O)Nc1ccccc1C,32.4122438186,nan
27492-84-8,COC(=O)c1ccc(N)cc1OC,47.0751287912,nan
58-72-0,c1ccc(cc1)C=C(c2ccccc2)c3ccccc3,48.4475329157,nan
818-72-4,CCCCCC(O)C#C,31.3220294003,nan
15707-24-1,CCc1nccnc1CC,12.9292331648,nan
1082-85-5,CC(=O)c1ccc(cc1)N2C(=O)C=CC2=O,57.0495865963,nan
118-72-9,Cc1cccc(C)c1[S-],57.4274567155,nan
17369-59-4,CC/C=C/1OC(=O)c2ccccc12,67.230605369,nan
110-93-0,CC(C)=CCCC(C)=O,16.9850990126,nan
1866-39-3,Cc1ccc(cc1)\C=C\C(O)=O,58.4382554553,nan
764-60-3,CCCC#CCO,22.5063990261,nan
16718-05-1,O=[S](=O)(c1cscc1)c2ccccc2,76.460386894,nan
98-71-5,NNc1ccc(cc1)[S](O)(=O)=O,62.5855710021,nan
3002-23-1,CC(C)CC(=O)CC(C)=O,21.0624766711,nan
4466-24-4,CCCCc1occc1,37.1703324857,nan
3261-87-8,O=C1CSCC(=O)O1,72.8368388389,nan
3148-73-0,CC(=O)NNC(C)=O,-11.6204161197,nan
18212-20-9,CCOC(=O)c1snnc1C,43.0910928174,nan
79-77-6,CC(=O)/C=C/C1=C(C)CCCC1(C)C,28.1567772697,nan
1568-70-3,COc1ccc(O)c(c1)[N+]([O-])=O,59.0006402527,nan
931-86-2,NC1=NC=NC(=O)N1,-5.0256532506,nan
3162-96-7,COC1OC2COC(OC2C(O)C1O)c3ccccc3,51.9554947847,nan
30361-29-6,CCCCCC/C=C/C=C/C=O,43.6110836274,nan
720-75-2,COC(=O)c1ccc(cc1)c2ccccc2,65.3663884781,nan
7451-98-1,CCC(=O)c1ccc(O)c(O)c1,52.9371204351,nan
18358-63-9,CNc1ccc(cc1)C(=O)OC,34.0674188648,nan
886-66-8,c1ccc(cc1)C#CC#Cc2ccccc2,46.0311485965,nan
5401-94-5,[O-][N+](=O)c1ccc2[nH]ncc2c1,58.7110670663,nan
18277-27-5,CCC(C)c1sccn1,32.6666186135,nan
1611-07-0,CC(C)(C)c1cc(CC#N)cc(c1O)C(C)(C)C,25.0987917461,nan
15679-13-7,CC(C)c1scc(C)n1,34.2877031008,nan
13280-61-0,Cc1ccccc1\C=C\c2ccc(cc2)\C=C\c3ccccc3C,49.9423899182,nan
57683-71-3,COC(=O)c1ccccc1[S](N)(=O)=O,76.8866342973,nan
1085-12-7,CCCCCCCOC(=O)c1ccc(O)cc1,51.2383320992,nan
5580-34-7,Cc1cccc(C(N)=O)c1C,40.9667645242,nan
2057-49-0,C(Cc1ccccc1)Cc2ccncc2,38.5684055961,nan
7466-54-8,COc1ccccc1C(=O)NN,40.2291820922,nan
3491-63-2,CC\C=C(C=O)/c1ccccc1,49.5034244524,nan
1823-91-2,CC(C#N)c1ccccc1,42.431603419,nan
1929-29-9,COc1ccc(CCC(O)=O)cc1,47.0874860359,nan
23853-10-3,CCOC(=O)C[NH+]1CCCCC1,-3.3098546448,nan
20280-81-3,COC1=CC(=O)Oc2ccccc12,68.501853979,nan
880-36-4,CCCCCCCCc1sccc1,42.2194583497,nan
108-79-2,CC1=CC(=NC(=O)N1)C,11.9653199034,nan
3345-50-4,NC(=O)N1C(=O)C=CC1=O,43.7799774105,nan
2234-14-2,CC(C)c1cc(C(C)C)c(C(C)=O)c(c1)C(C)C,29.0667829458,nan
19353-92-5,CN(C)c1ccc(cc1)C(=O)NN,4.7213085877,nan
928-94-9,CCC\C=C/CO,14.0789612694,nan
38205-60-6,CC(=O)c1sc(C)nc1C,31.2834460292,nan
131-56-6,Oc1ccc(c(O)c1)C(=O)c2ccccc2,63.1423007585,nan
18640-74-9,CC(C)Cc1sccn1,30.7274129597,nan
22913-24-2,COC(=O)c1sc2ccccc2c1,74.9932754765,nan
556-33-2,NCC(=O)NCC(=O)NCC(O)=O,-17.3765146829,nan
18066-68-7,CCOC(=O)Cc1ccc(OC)c(OC)c1,43.8573491343,nan
2199-46-4,CCOC(=O)c1[nH]c(C)c(C)c1C,27.8424269005,nan
2777-65-3,[O-]C(=O)CCCCCCCCC#C,52.0420222738,nan
10541-56-7,CCCCCCCCc1ccc(cc1)C(C)=O,47.1468872543,nan
625-51-4,CC(=O)NCO,-22.5764907769,nan
7791-49-3,COc1ccc2c(c1)no[n+]2[O-],65.0735798981,nan
1720-38-3,C#CCCCCCCC#C,26.8278871845,nan
61190-10-1,CCOC(C[NH2+]Cc1ccccc1)OCC,13.8462603119,nan
5409-60-9,CC(=O)CC(c1ccccc1)c2ccccc2,52.6052939921,nan
5824-40-8,NC(c1ccccc1)(c2ccccc2)c3ccccc3,44.3060420552,nan
605-71-0,[O-][N+](=O)c1cccc2c1cccc2[N+]([O-])=O,77.5541672743,nan
943-89-5,COc1ccc(\C=C\C(O)=O)cc1,59.7148963684,nan
94-93-9,O=C\1C=CC=CC1=C/NCCN\C=C/2C=CC=CC2=O,39.1493308317,nan
530-56-3,COc1cc(CO)cc(OC)c1O,46.6782627014,nan
537-98-4,COc1cc(\C=C\C(O)=O)ccc1O,60.2175017347,nan
24686-78-0,O=C1CCN(CC1)C(=O)c2ccccc2,30.1810967058,nan
25117-75-3,CCOc1cccc(c1)C#N,51.6514865932,nan
614-99-3,CCOC(=O)c1occc1,55.3170238599,nan
4191-73-5,CC(C)OC(=O)c1ccc(O)cc1,46.2524327613,nan
17481-27-5,COc1ccc(cc1N)C(N)=O,34.4069744433,nan
22042-71-3,[O-]C(=O)COc1ccc(C=O)cc1,72.4449372447,nan
5834-16-2,Cc1ccsc1C=O,61.9549486795,nan
65079-19-8,Cc1ccc2cc(N)ccc2n1,35.3526848152,nan
4177-16-6,C=Cc1cnccn1,7.3594644825,nan
94-30-4,CCOC(=O)c1ccc(OC)cc1,49.762877496,nan
26446-35-5,CC(=O)OCC(O)CO,27.9877833469,nan
61948-85-4,COc1cc(C(O)=O)c(N)c(OC)c1OC,47.716511185,nan
15872-42-1,CCCCCCCOc1ccc(cc1)C(O)=O,52.7469371745,nan
825-44-5,O=[S]1(=O)C=Cc2ccccc12,84.2814486044,nan
4210-32-6,CC(C)(C)c1ccc(cc1)C#N,45.0421097597,nan
610-15-1,NC(=O)c1ccccc1[N+]([O-])=O,63.0670130462,nan
5000-44-2,CC(=O)C[S](=O)(=O)c1ccccc1,62.1919234971,nan
10075-62-4,COc1ccc(OC)c2ccccc12,56.5440608977,nan
74370-93-7,CC(C)(C)c1csc(N)n1,35.9707066946,nan
108448-77-7,CC1(C)C2CCC13C[S](=O)(=O)NC3C2,27.5084059651,nan
693-54-9,CCCCCCCCC(C)=O,27.9535253268,nan
15679-11-5,Cc1scc(n1)C(C)(C)C,36.6594168316,nan
615-76-9,CC1=NNC(=S)NC1=O,21.3947633604,nan
21643-38-9,CCCCCCc1ccc(cc1)C(O)=O,50.8425523237,nan
3663-82-9,OCC1COc2ccccc2O1,44.4667034911,nan
4411-89-6,C\C=C(C=O)/c1ccccc1,50.4131856678,nan
62147-49-3,OCC(=O)CO,26.8673224272,nan
90-64-2,OC(C(O)=O)c1ccccc1,56.0439226035,nan
1576-95-0,CC\C=C/CO,9.0429248957,nan
1126-00-7,c1ccc(cc1)n2cccn2,27.4876154795,nan
6635-20-7,COc1cc(C=O)cc(c1O)[N+]([O-])=O,76.1841958803,nan
1073-23-0,Cc1cccc(C)[n+]1[O-],30.2753891173,nan
7477-67-0,CC1=NN(c2ccccc2)C(=O)C1C3C(=NN(c4ccccc4)C3=O)C,39.5098876773,nan
6342-77-4,COc1ccccc1CCC(O)=O,46.5175484581,nan
832-58-6,COc1cc(OC)c(C(C)=O)c(OC)c1,45.0937152067,nan
13205-46-4,CC(C)Oc1ccc(cc1)C(O)=O,47.3419394627,nan
23074-42-2,N#CC12CC3CC(CC(C3)C1)C2,45.4887355111,nan
17028-61-4,COc1cc(cc(C=O)c1O)[N+]([O-])=O,76.1994876888,nan
528-21-2,CC(=O)c1ccc(O)c(O)c1O,56.165671891,nan
74037-50-6,CCOc1cccnc1[N+]([O-])=O,49.0591053855,nan
20357-25-9,COc1cc(C=O)c(cc1OC)[N+]([O-])=O,65.1499851469,nan
1877-75-4,COc1ccc(OCC(O)=O)cc1,55.6799501376,nan
39079-62-4,[O-]C(=O)C1=COc2ccccc2C1=O,81.55082329,nan
1653-30-1,CCCCCCCCCC(C)O,24.0497668526,nan
114-83-0,CC(=O)NNc1ccccc1,17.5345350057,nan
918-05-8,CN(C)[S](C)(=O)=O,-21.9396113188,nan
28281-49-4,CCC(=O)c1ccc2OCOc2c1,65.0578322778,nan
13327-27-0,CC1=NNC(=O)C=C1,19.6786221737,nan
42783-78-8,CCOC(COCc1ccccc1)OCC,30.8721016106,nan
95-92-1,CCOC(=O)C(=O)OCC,40.046518582,nan
4430-45-9,CCCCCCCCN=C=S,33.3694334292,nan
84-54-8,Cc1ccc2C(=O)c3ccccc3C(=O)c2c1,77.4510280881,nan
934-48-5,Cc1cc(C)n(n1)C(N)=O,5.34373674,nan
2107-76-8,CC1=CC(=O)Oc2cc(O)cc(O)c12,64.044321298,nan
610-30-0,OC(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,77.7358064138,nan
17408-16-1,CCC(=O)c1cccc(c1)[N+]([O-])=O,66.554026581,nan
28169-46-2,Cc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)C(O)=O,75.451637561,nan
873-50-7,Cc1ccn(n1)C(N)=O,2.091325715,nan
90-24-4,COc1cc(O)c(C(C)=O)c(OC)c1,46.8393547066,nan
607-67-0,CC1=CC(=O)c2ccccc2N1,53.5757238326,nan
728-87-0,COc1ccc(cc1)C(O)c2ccc(OC)cc2,52.2774793744,nan
6280-80-4,OC(=O)COc1ccccc1C=O,66.6394424789,nan
92-91-1,CC(=O)c1ccc(cc1)c2ccccc2,61.5831256575,nan
2373-76-4,Cc1ccccc1\C=C\C(O)=O,56.8307271738,nan
4938-52-7,CCCCC(O)C=C,20.1450565628,nan
1669-44-9,CCCC/C=C/C(C)=O,27.3982222043,nan
774-55-0,CC(=O)c1ccc2CCCCc2c1,54.0079488306,nan
4521-22-6,Cc1ccc(CCCC(O)=O)cc1,45.6451760545,nan
1588-89-2,c1ccc(cc1)c2nccnc2c3ccccc3,39.54972707,nan
644-08-6,Cc1ccc(cc1)c2ccccc2,48.7083376378,nan
5519-23-3,CCCCCCCCCCOc1ccc(cc1)C(O)=O,48.1119754378,nan
630-76-2,c1ccc(cc1)C(c2ccccc2)(c3ccccc3)c4ccccc4,48.022387326,nan
88-26-6,CC(C)(C)c1cc(CO)cc(c1O)C(C)(C)C,20.144064685,nan
2426-87-1,COc1cc(C=O)ccc1OCc2ccccc2,60.5293469987,nan
106-30-9,CCCCCCC(=O)OCC,26.2528084123,nan
5144-10-5,Cc1c(C)c(C)c(C#N)c(C)c1C,50.7668434606,nan
614-47-1,O=C(\C=C\c1ccccc1)c2ccccc2,62.5720793315,nan
2050-23-9,CCOC(=O)CCCCCCC(=O)OCC,34.7145699412,nan
700-96-9,COc1ccc(S)cc1OC,52.1914143001,nan
19337-97-4,OC(=O)/C=C/c1cccnc1,50.4798799071,nan
134-11-2,CCOc1ccccc1C(O)=O,59.9585609611,nan
131-58-8,Cc1ccccc1C(=O)c2ccccc2,59.148363103,nan
17345-61-8,Oc1ccc(cc1O)C#N,56.7351250022,nan
4383-06-6,COc1ccc(CO)cc1O,44.788174244,nan
22364-68-7,Cc1ccccc1CC#N,42.1999988418,nan
2725-81-7,[O-][N+](=O)c1ccc2OC(=O)C=Cc2c1,80.5743418948,nan
61040-81-1,COc1cc(cc(OC)c1C)C([O-])=O,57.0961862233,nan
90-47-1,O=C1c2ccccc2Oc3ccccc13,69.7203966447,nan
2511-22-0,COC(=O)c1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,27.7654596683,nan
1603-91-4,Cc1csc(N)n1,24.9335600715,nan
1971-49-9,CC(=O)N1C(=O)c2ccccc2C1=O,57.956958592,nan
3061-36-7,O(c1ccccc1)c2ccc(Oc3ccccc3)cc2,52.1493889646,nan
14667-55-1,Cc1cnc(C)c(C)n1,10.9922772591,nan
30084-90-3,O=Cc1ccc2c(Cc3ccccc23)c1,72.5485430033,nan
5396-89-4,CC(=O)CC(=O)OCc1ccccc1,49.5520451682,nan
7367-82-0,CCCCC/C=C/C(=O)OCC,33.2546072211,nan
621-88-5,NC(=O)COc1ccccc1,39.9383074591,nan
2816-24-2,OCC1OC(Oc2ccccc2[N+]([O-])=O)C(O)C(O)C1O,54.3456593723,nan
668-94-0,[nH]1cnc(c2ccccc2)c1c3ccccc3,43.3974124741,nan
1481-93-2,OC1CCOc2ccccc12,49.3534261428,nan
83-15-8,CN1N(C(=O)C(=C1C)NC(C)=O)c2ccccc2,16.803076293,nan
609-54-1,Cc1ccc(C)c(c1)[S](O)(=O)=O,74.2583057338,nan
23676-09-7,CCOC(=O)c1ccc(OCC)cc1,46.7037018921,nan
1611-03-6,CC(C)(C)c1cc(CC([O-])=O)cc(c1O)C(C)(C)C,30.7804325385,nan
15872-41-0,CCCCCOc1ccc(cc1)C(O)=O,51.9751710283,nan
613-69-4,CCOc1ccccc1C=O,53.0096625521,nan
619-25-0,OCc1cccc(c1)[N+]([O-])=O,60.1021603129,nan
5333-83-5,CCCC(=O)c1sccc1,52.9364493671,nan
4485-09-0,CCCCCC(=O)CCC,22.0602032372,nan
50257-39-1,Cc1cc(C)c(c(C)c1)[S](=O)(=O)n2ccnc2,43.9739077931,nan
23787-80-6,CC(=O)c1nccnc1C,13.9209887426,nan
35553-92-5,CCOC(=O)Cc1cccc(OC)c1,45.4974966178,nan
82894-98-2,[O-][N+](=O)c1ccc(cc1)c2csnn2,77.9526431807,nan
614-57-3,O=C(\C=C\C=C\c1ccccc1)c2ccccc2,64.3928915227,nan
19164-41-1,Cc1ccc2c(c1)no[n+]2[O-],63.2566417565,nan
27829-72-7,CCC/C=C/C(=O)OCC,30.5307960128,nan
2027-17-0,CC(C)c1ccc2ccccc2c1,50.6245225829,nan
3368-21-6,CC(C)c1ccc(\C=C\C(O)=O)cc1,52.5826907922,nan
13395-36-3,CCOC(=O)C(=O)CC(=O)C(C)(C)C,26.3021549069,nan
1011-54-7,COc1ccccc1/C=C/C(O)=O,59.4141109465,nan
20386-33-8,Cc1c(C)c(C)c(c(C)c1C)C(=O)c2ccccc2,47.880430329,nan
4389-50-8,Cc1cccc(N)c1C([O-])=O,61.177675497,nan
6443-69-2,COc1cc(C)cc(OC)c1OC,36.1035763068,nan
17702-11-3,COCCCN=C=S,10.1620894206,nan
1874-23-3,COC(=O)c1oc(cc1)[N+]([O-])=O,79.5478068646,nan
102-06-7,NC(Nc1ccccc1)=Nc2ccccc2,33.1691266589,nan
22047-88-7,[O-]C(=O)[C@@H](OCc1ccccc1)c2ccccc2,64.3298816754,nan
16691-43-3,NC1=NC(=S)NN1,21.5465089938,nan
91-61-2,Cc1ccc2NCCCc2c1,38.0933934757,nan
552-86-3,OC(c1occc1)C(=O)c2occc2,67.0603396084,nan
4341-24-6,C[C@H]1CC(=CC(=O)C1)O,28.6262858613,nan
623-17-6,CC(=O)OCc1occc1,49.1047266453,nan
20824-56-0,[NH4+].[NH4+].OC(=O)CN(CCN(CC(O)=O)CC([O-])=O)CC([O-])=O,-7.5419619086,nan
603-62-3,[O-][N+](=O)c1cccc2C(=O)NC(=O)c12,72.3289890777,nan
4360-47-8,N#C/C=C/c1ccccc1,42.5658422288,nan
20426-12-4,Oc1ccc(cc1)/C=C/C(=O)c2ccccc2,61.9221702094,nan
607-32-9,[O-][N+](=O)c1cccc2cnccc12,64.1212162477,nan
70-70-2,CCC(=O)c1ccc(O)cc1,50.1111773143,nan
713-52-0,COC(=O)c1ccc(c([O-])c1)[N+]([O-])=O,76.7743500992,nan
7781-98-8,CCOC(=O)c1cccc(O)c1,51.9876527411,nan
833-81-8,C\C(=C/c1ccccc1)c2ccccc2,46.1043647689,nan
13335-73-4,Cc1ccc(OCC(O)=O)cc1C,53.1670077744,nan
56108-12-4,CC(C)(C)c1ccc(cc1)C(N)=O,32.5591313823,nan
122-95-2,CCOc1ccc(OCC)cc1,34.9590979256,nan
492-94-4,O=C(C(=O)c1occc1)c2occc2,70.7944217285,nan
613-42-3,C(c1ccccc1)c2ccc(cc2)c3ccccc3,48.7388930655,nan
305-01-1,Oc1cc2OC(=O)C=Cc2cc1O,68.641140114,nan
65427-54-5,[NH3+]CC[C@@H]([NH3+])C([O-])=O,-6.5627766154,nan
120-23-0,OC(=O)COc1ccc2ccccc2c1,74.1231637581,nan
2510-36-3,Cc1onc(C)c1C([O-])=O,50.9568986182,nan
2033-30-9,Cc1cc2NC(=O)Nc2cc1C,36.1977276603,nan
13026-12-5,OC(=O)/C=C/c1cccc2ccccc12,69.2648902483,nan
693-95-8,Cc1cscn1,27.4233911406,nan
17422-74-1,O=CC1=COc2ccccc2C1=O,74.2303418669,nan
531-59-9,COc1ccc2C=CC(=O)Oc2c1,68.7262596685,nan
528-75-6,[O-][N+](=O)c1ccc(C=O)c(c1)[N+]([O-])=O,78.6374341991,nan
71672-75-8,CCOc1ccccc1CO,42.9112752779,nan
49623-71-4,CC(C)c1cc(C(C)C)c(C(O)=O)c(c1)C(C)C,32.641482227,nan
75129-74-7,NNC(=O)COc1ccc(cc1)[N+]([O-])=O,48.1000340604,nan
1129-37-9,O/N=C/c1ccc(cc1)[N+]([O-])=O,57.4466836285,nan
10599-70-9,CC(=O)c1cc(C)oc1C,38.7072684033,nan
6972-71-0,Cc1cc(N)c(cc1C)[N+]([O-])=O,50.3032658777,nan
102-51-2,COc1ccc(N)c(N)c1,22.9918141643,nan
494-99-5,COc1ccc(C)cc1OC,37.0956857568,nan
2128-93-0,O=C(c1ccccc1)c2ccc(cc2)c3ccccc3,64.0143371559,nan
112-54-9,CCCCCCCCCCCC=O,32.7670155535,nan
15679-12-6,CCc1scc(C)n1,30.317055923,nan
32974-92-8,CCc1nccnc1C(C)=O,15.0292210196,nan
18138-04-0,CCc1ncc(C)nc1CC,15.5090517579,nan
5455-59-4,N[S](=O)(=O)c1ccccc1[N+]([O-])=O,80.0753940101,nan
628-97-7,CCCCCCCCCCCCCCCC(=O)OCC,34.4571935119,nan
89-71-4,COC(=O)c1ccccc1C,54.3771016737,nan
27292-49-5,Oc1cccc(c1)N2CCOCC2,15.9116003725,nan
1486-51-7,OC(=O)c1ccc(OCc2ccccc2)cc1,61.3266649355,nan
588-68-1,c1ccc(cc1)\C=N\N=C\c2ccccc2,40.9845691794,nan
538-68-1,CCCCCc1ccccc1,39.782500591,nan
1503-49-7,O=C(c1ccccc1)c2ccc(cc2)C#N,67.3109671435,nan
1455-18-1,Cc1csc2ccccc12,56.3066520857,nan
7341-24-4,Cc1ccccc1CS,53.6828118153,nan
25680-58-4,CCc1nccnc1OC,1.2186460531,nan
20567-38-8,COc1cc(\C=C\C([O-])=O)c(cc1OC)[N+]([O-])=O,73.1374060997,nan
5312-97-0,COc1ccc(OC)c(c1)C#N,50.0813270237,nan
760-78-1,CCCC(N)C(O)=O,6.6205912905,nan
76-89-1,COC(=O)C(O)(c1ccccc1)c2ccccc2,60.0547248644,nan
22047-25-2,CC(=O)c1cnccn1,13.803443825,nan
4702-13-0,OC(=O)CN1C(=O)c2ccccc2C1=O,57.8657448012,nan
2873-97-4,CC(=O)CC(C)(C)NC(=O)C=C,7.3867139625,nan
614-97-1,Cc1ccc2nc[nH]c2c1,34.2570749447,nan
18409-17-1,CCCCC\C=C\CO,22.5703621607,nan
1219-38-1,CCCCCCCCOC(=O)c1ccc(O)cc1,50.7330227337,nan
3672-47-7,COc1ccc(cc1)C(=O)CC#N,57.5375704119,nan
829-20-9,COc1ccc(C(C)=O)c(OC)c1,45.7451977556,nan
18409-21-7,CCCCC/C=C/C=C/CO,32.3780081963,nan
17584-12-2,Cc1nnc(N)nc1C,14.0835621592,nan
70187-32-5,C[N+]1([O-])CCOCC1,-25.5854458629,nan
585-84-2,OC(=O)C\C(=C/C(O)=O)C(O)=O,68.3852100378,nan
5022-29-7,CCN1C(=O)c2ccccc2C1=O,43.5260375613,nan
7536-55-2,CC(C)(C)OC(=O)N[C@@H](CC(N)=O)C(O)=O,10.1231330096,nan
1515-72-6,CCCCN1C(=O)c2ccccc2C1=O,43.1039028903,nan
5457-28-3,N#Cc1c[nH]c2ccccc12,39.7703253041,nan
140-95-4,OCNC(=O)NCO,-33.264212596,nan
124-17-4,CCCCOCCOCCOC(C)=O,21.8851373231,nan
3508-94-9,CC(C)C(C(O)=O)c1ccccc1,44.1913626267,nan
112-44-7,CCCCCCCCCCC=O,31.7071137965,nan
157-06-2,N[C@H](CCCN=C(N)N)C(O)=O,-3.200276875,nan
1193-79-9,CC(=O)c1oc(C)cc1,43.61365438,nan
118-58-1,Oc1ccccc1C(=O)OCc2ccccc2,61.7112489245,nan
5341-58-2,NNC(=O)c1cc2ccccc2cc1O,61.8911221616,nan
7597-18-4,[O-][N+](=O)c1ccc2cn[nH]c2c1,58.8124136004,nan
60835-69-0,[O-][N+](=O)c1ccc2OCCOCCOCCOCCOc2c1,51.2376731708,nan
1878-87-1,OC(=O)COc1ccccc1[N+]([O-])=O,69.4995646461,nan
91-52-1,COc1ccc(C(O)=O)c(OC)c1,59.9220063041,nan
933-52-8,CC1(C)C(=O)C(C)(C)C1=O,20.7564453739,nan
132-64-9,o1c2ccccc2c3ccccc13,63.174788877,nan
5448-47-5,NNC(=O)Cc1c[nH]c2ccccc12,36.3598442135,nan
5203-14-5,CCCCOc1ccc(cc1)C#N,48.0689933821,nan
702-98-7,CC1(O)C2CC3CC(C2)CC1C3,23.5571767836,nan
6191-71-5,CC\C=C/CCCO,15.9329479335,nan
934-34-9,O=C1Nc2ccccc2S1,59.6088117602,nan
69632-31-1,C[C@H](NC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O)c2ccccc2,64.0292575813,nan
142-46-1,NC(=S)NNC(N)=S,17.8264970633,nan
1074-51-7,ON=C1CCCCCCC1,8.3170017232,nan
552-32-9,CC(=O)Nc1ccccc1[N+]([O-])=O,48.3711345452,nan
846-63-9,o1c(cnc1c2cccc3ccccc23)c4ccccc4,63.4485414837,nan
16200-53-6,[O-]C(=O)C12C[C@@H]3C[C@@H](CC1C3)C2,44.0141213755,nan
900-91-4,OC(=O)CC(c1ccccc1)(c2ccccc2)c3ccccc3,58.1446399261,nan
23088-23-5,COC(=O)c1ccc2nccnc2c1,49.756122041,nan
5424-19-1,O=C(c1ccccc1)c2cccnc2,52.8477131678,nan
68818-86-0,CCOc1c2ccccc2c(OCC)c3ccccc13,57.6798627976,nan
873-69-8,O=N\C=C/1NC=CC=C1,24.0408002782,nan
51557-26-7,[O-]C(=O)\C=C/c1ccc2ccccc2c1,75.2722437388,nan
205748-03-4,CC(=O)c1ccc(OCc2ccc(cc2)[N+]([O-])=O)cc1,67.702976816,nan
